Année,Produits de base,Offre et utilisation,VALEUR
2007,Farine de seigle,Disparition intérieure exprimée,9.16
2007,Farine de seigle,Exportations,2.11
2007,Farine de seigle,Pertes,0
2007,Farine de seigle,Stocks à la fin,
2007,Farine d'avoine et avoine roulée,Total des ressources,
2007,Farine d'avoine et avoine roulée,Stocks au début,
2007,Farine d'avoine et avoine roulée,Production,
2007,Farine d'avoine et avoine roulée,Importations,18.63
2007,Farine d'avoine et avoine roulée,Total utilisations,
2007,Farine d'avoine et avoine roulée,Disparition intérieure exprimée,60.97
2007,Farine d'avoine et avoine roulée,Exportations,282.55
2007,Farine d'avoine et avoine roulée,Pertes,0
2007,Farine d'avoine et avoine roulée,Stocks à la fin,
2007,Orge mondé et orge perlé,Total des ressources,
2007,Orge mondé et orge perlé,Stocks au début,
2007,Orge mondé et orge perlé,Production,
2007,Orge mondé et orge perlé,Total utilisations,
2007,Orge mondé et orge perlé,Disparition intérieure exprimée,11.57
2007,Orge mondé et orge perlé,Pertes,0
2007,Orge mondé et orge perlé,Stocks à la fin,
2007,Farine et semoule de maïs,Total des ressources,
2007,Farine et semoule de maïs,Stocks au début,
2007,Farine et semoule de maïs,Production,
2007,Farine et semoule de maïs,Importations,54.06
2007,Farine et semoule de maïs,Total utilisations,
2007,Farine et semoule de maïs,Disparition intérieure exprimée,29.17
2007,Farine et semoule de maïs,Exportations,36.66
2007,Farine et semoule de maïs,Pertes,0
2007,Farine et semoule de maïs,Stocks à la fin,
2007,Riz,Total des ressources,250.53
2007,Riz,Production,0.42
2007,Riz,Importations,250.12
2007,Riz,Total utilisations,250.53
2007,Riz,Disparition intérieure exprimée,245.65
2007,Riz,Exportations,4.88
2007,Riz,Pertes,0
2007,Céréales pour le déjeuner,Total des ressources,
2007,Céréales pour le déjeuner,Importations,143.64
2007,Céréales pour le déjeuner,Total utilisations,
2007,Céréales pour le déjeuner,Exportations,137.91
2007,Sucre raffiné,Total des ressources,1610.25
2007,Sucre raffiné,Stocks au début,103.91
2007,Sucre raffiné,Production,1230.91
2007,Sucre raffiné,Importations,275.43
2007,Sucre raffiné,Total utilisations,1494.45
2007,Sucre raffiné,Disparition intérieure exprimée,997.62
2007,Sucre raffiné,Exportations,496.83
2007,Sucre raffiné,Stocks à la fin,115.8
2007,Sucre d'érable,Total des ressources,39.43
2007,Sucre d'érable,Stocks au début,16.66
2007,Sucre d'érable,Production,22.47
2007,Sucre d'érable,Importations,0.3
2007,Sucre d'érable,Total utilisations,34.19
2007,Sucre d'érable,Disparition intérieure exprimée,5.97
2007,Sucre d'érable,Exportations,28.22
2007,Sucre d'érable,Stocks à la fin,5.25
2007,Miel,Total des ressources,35.86
2007,Miel,Production,31.55
2007,Miel,Importations,4.31
2007,Miel,Total utilisations,35.86
2007,Miel,Disparition intérieure exprimée,19.09
2007,Miel,Exportations,16.76
2007,Haricots secs,Total des ressources,
2007,Haricots secs,Production,
2007,Haricots secs,Importations,
2007,Haricots secs,Total utilisations,
2007,Haricots secs,Exportations,
2007,Fèves au lard et en conserve,Importations,0.84
2007,Fèves au lard et en conserve,Total utilisations,
2007,Pois secs,Total des ressources,
2007,Pois secs,Production,
2007,Pois secs,Importations,
2007,Pois secs,Total utilisations,
2007,Pois secs,Exportations,
2007,Pois secs,Pertes,
2007,Arachides,Total des ressources,96.48
2007,Arachides,Importations,96.48
2007,Arachides,Total utilisations,96.48
2007,Arachides,Disparition intérieure exprimée,96.16
2007,Arachides,Exportations,0.32
2007,Noix,Total des ressources,51.99
2007,Noix,Production,0.44
2007,Noix,Importations,51.55
2007,Noix,Total utilisations,51.99
2007,Noix,Disparition intérieure exprimée,51.13
2007,Noix,Exportations,0.86
2007,Thé,Total des ressources,40.64
2007,Thé,Importations,40.64
2007,Thé,Total utilisations,40.64
2007,Thé,Disparition intérieure exprimée,36.84
2007,Thé,Exportations,3.8
2007,Café,Total des ressources,263.98
2007,Café,Importations,263.98
2007,Café,Total utilisations,263.98
2007,Café,Disparition intérieure exprimée,222.45
2007,Café,Exportations,41.53
2007,Cacao,Total utilisations,
2007,"Ale, bière, stout et porter",Importations,271.9
2007,"Ale, bière, stout et porter",Total utilisations,2635.29
2007,"Ale, bière, stout et porter",Disparition intérieure exprimée,2274.2
2007,"Ale, bière, stout et porter",Exportations,361.09
2007,Spiritueux,Importations,53.18
2007,Spiritueux,Total utilisations,232.11
2007,Spiritueux,Disparition intérieure exprimée,149.4
2007,Spiritueux,Exportations,82.71
2007,Vins,Importations,308.65
2007,Vins,Total utilisations,371.65
2007,Vins,Disparition intérieure exprimée,370.2
2007,Vins,Exportations,1.45
2007,"Cidres, coolers et autres boissons rafraichissantes",Importations,25.91
2007,"Cidres, coolers et autres boissons rafraichissantes",Total utilisations,98.85
2007,"Cidres, coolers et autres boissons rafraichissantes",Disparition intérieure exprimée,93.12
2007,"Cidres, coolers et autres boissons rafraichissantes",Exportations,5.73
2007,Boissons gazeuses,Importations,186.7
2007,Boissons gazeuses,Total utilisations,3252.96
2007,Boissons gazeuses,Disparition intérieure exprimée,3098.01
2007,Boissons gazeuses,Exportations,154.95
2007,Fromage cheddar,Total des ressources,176.93
2007,Fromage cheddar,Stocks au début,45.89
2007,Fromage cheddar,Production,130.15
2007,Fromage cheddar,Importations,0.89
2007,Fromage cheddar,Total utilisations,126.93
2007,Fromage cheddar,Disparition intérieure exprimée,99.98
2007,Fromage cheddar,Exportations,4.82
2007,Fromage cheddar,Utilisation industrielle,22.13
2007,Fromage cheddar,Stocks à la fin,50
2007,Fromage fondu,Total des ressources,81.96
2007,Fromage fondu,Stocks au début,9.83
2007,Fromage fondu,Production,69.06
2007,Fromage fondu,Importations,3.07
2007,Fromage fondu,Total utilisations,73.86
2007,Fromage fondu,Disparition intérieure exprimée,73.76
2007,Fromage fondu,Exportations,0.1
2007,Fromage fondu,Stocks à la fin,8.1
2007,Fromages de spécialité,Total des ressources,277.55
2007,Fromages de spécialité,Stocks au début,16.16
2007,Fromages de spécialité,Production,241.11
2007,Fromages de spécialité,Importations,20.28
2007,Fromages de spécialité,Total utilisations,258.49
2007,Fromages de spécialité,Disparition intérieure exprimée,231.98
2007,Fromages de spécialité,Exportations,5.06
2007,Fromages de spécialité,Utilisation industrielle,21.46
2007,Fromages de spécialité,Stocks à la fin,19.06
2007,Fromage cottage,Total des ressources,29.89
2007,Fromage cottage,Production,29.89
2007,Fromage cottage,Total utilisations,29.89
2007,Fromage cottage,Disparition intérieure exprimée,29.89
2007,Poudre de lait écrémé,Total des ressources,95.82
2007,Poudre de lait écrémé,Stocks au début,14.75
2007,Poudre de lait écrémé,Production,78.21
2007,Poudre de lait écrémé,Importations,2.86
2007,Poudre de lait écrémé,Total utilisations,75.79
2007,Poudre de lait écrémé,Disparition intérieure exprimée,43.25
2007,Poudre de lait écrémé,Exportations,13.92
2007,Poudre de lait écrémé,Utilisation industrielle,18.62
2007,Poudre de lait écrémé,Stocks à la fin,20.03
2007,Poudre de babeurre,Total des ressources,3.32
2007,Poudre de babeurre,Stocks au début,0.38
2007,Poudre de babeurre,Production,2.33
2007,Poudre de babeurre,Importations,0.61
2007,Poudre de babeurre,Total utilisations,3.02
2007,Poudre de babeurre,Disparition intérieure exprimée,2.8
2007,Poudre de babeurre,Stocks à la fin,0.3
2007,Poudre de lactosérum,Total des ressources,49.39
2007,Poudre de lactosérum,Stocks au début,4.29
2007,Poudre de lactosérum,Production,31.55
2007,Poudre de lactosérum,Importations,13.55
2007,Poudre de lactosérum,Total utilisations,40.19
2007,Poudre de lactosérum,Disparition intérieure exprimée,10.49
2007,Poudre de lactosérum,Utilisation industrielle,29.7
2007,Poudre de lactosérum,Stocks à la fin,9.21
2007,Autres produits de lait entier,Total des ressources,38.43
2007,Autres produits de lait entier,Stocks au début,
2007,Autres produits de lait entier,Production,16.18
2007,Autres produits de lait entier,Importations,
2007,Autres produits de lait entier,Total utilisations,
2007,Autres produits de lait entier,Disparition intérieure exprimée,36.88
2007,Autres produits de lait entier,Exportations,1.3
2007,Autres produits de lait entier,Stocks à la fin,
2007,Lait entier concentré,Total des ressources,26.53
2007,Lait entier concentré,Stocks au début,0.93
2007,Lait entier concentré,Production,23.81
2007,Lait entier concentré,Importations,1.78
2007,Lait entier concentré,Total utilisations,25.62
2007,Lait entier concentré,Disparition intérieure exprimée,24.5
2007,Lait entier concentré,Exportations,1.12
2007,Lait entier concentré,Stocks à la fin,0.91
2007,Lait entier condensé,Total des ressources,
2007,Lait entier condensé,Stocks au début,
2007,Lait entier condensé,Production,
2007,Lait entier condensé,Importations,0.2
2007,Lait entier condensé,Total utilisations,
2007,Lait entier condensé,Disparition intérieure exprimée,
2007,Lait entier condensé,Exportations,0.51
2007,Lait entier condensé,Stocks à la fin,
2007,Lait concentré écrémé,Total des ressources,10.49
2007,Lait concentré écrémé,Stocks au début,0.13
2007,Lait concentré écrémé,Production,10.36
2007,Lait concentré écrémé,Total utilisations,10.43
2007,Lait concentré écrémé,Disparition intérieure exprimée,10.43
2007,Lait concentré écrémé,Stocks à la fin,0.06
2007,Lait écrémé concentré sucré,Total des ressources,1.56
2007,Lait écrémé concentré sucré,Stocks au début,0.02
2007,Lait écrémé concentré sucré,Production,1.54
2007,Lait écrémé concentré sucré,Total utilisations,1.53
2007,Lait écrémé concentré sucré,Disparition intérieure exprimée,1.53
2007,Lait écrémé concentré sucré,Stocks à la fin,0.03
2007,Lait frappé,Total des ressources,8.83
2007,Lait frappé,Production,8.83
2007,Lait frappé,Total utilisations,8.83
2007,Lait frappé,Disparition intérieure exprimée,8.83
2007,Crème glacée,Total des ressources,285.24
2007,Crème glacée,Production,284.51
2007,Crème glacée,Importations,0.73
2007,Crème glacée,Total utilisations,285.24
2007,Crème glacée,Disparition intérieure exprimée,263.9
2007,Crème glacée,Exportations,21.33
2007,Sorbet,Total des ressources,5.44
2007,Sorbet,Production,5.44
2007,Sorbet,Total utilisations,5.44
2007,Sorbet,Disparition intérieure exprimée,5.44
2007,Lait glacé,Total des ressources,28.66
2007,Lait glacé,Production,28.66
2007,Lait glacé,Total utilisations,28.66
2007,Lait glacé,Disparition intérieure exprimée,28.66
2007,"Lait homogénéisé 3,25 %",Total des ressources,393.02
2007,"Lait homogénéisé 3,25 %",Production,393.02
2007,"Lait homogénéisé 3,25 %",Total utilisations,393.02
2007,"Lait homogénéisé 3,25 %",Disparition intérieure exprimée,393.02
2007,Babeurre,Total des ressources,14.94
2007,Babeurre,Production,14.94
2007,Babeurre,Total utilisations,14.94
2007,Babeurre,Disparition intérieure exprimée,14.94
2007,Lait partiellement écrémé 2 %,Total des ressources,1249.06
2007,Lait partiellement écrémé 2 %,Production,1249.06
2007,Lait partiellement écrémé 2 %,Total utilisations,1249.06
2007,Lait partiellement écrémé 2 %,Disparition intérieure exprimée,1249.06
2007,Lait partiellement écrémé 1 %,Total des ressources,598.58
2007,Lait partiellement écrémé 1 %,Production,598.58
2007,Lait partiellement écrémé 1 %,Total utilisations,598.58
2007,Lait partiellement écrémé 1 %,Disparition intérieure exprimée,598.58
2007,Lait écrémé,Total des ressources,288
2007,Lait écrémé,Production,288
2007,Lait écrémé,Total utilisations,288
2007,Lait écrémé,Disparition intérieure exprimée,288
2007,Lait au chocolat et autres laits aromatisés,Total des ressources,190.22
2007,Lait au chocolat et autres laits aromatisés,Production,190.22
2007,Lait au chocolat et autres laits aromatisés,Total utilisations,190.22
2007,Lait au chocolat et autres laits aromatisés,Disparition intérieure exprimée,190.22
2007,Crème à céréale 10 %,Total des ressources,99.52
2007,Crème à céréale 10 %,Production,99.52
2007,Crème à céréale 10 %,Total utilisations,99.52
2007,Crème à céréale 10 %,Disparition intérieure exprimée,99.52
2007,Crème de table 18 %,Total des ressources,102.59
2007,Crème de table 18 %,Production,102.59
2007,Crème de table 18 %,Total utilisations,102.59
2007,Crème de table 18 %,Disparition intérieure exprimée,102.59
2007,Crème à fouetter 32 % à 35 %,Total des ressources,39.86
2007,Crème à fouetter 32 % à 35 %,Production,39.86
2007,Crème à fouetter 32 % à 35 %,Total utilisations,39.86
2007,Crème à fouetter 32 % à 35 %,Disparition intérieure exprimée,39.86
2007,Crème sure,Total des ressources,45.24
2007,Crème sure,Production,45.24
2007,Crème sure,Total utilisations,45.24
2007,Crème sure,Disparition intérieure exprimée,45.24
2007,Yogourt,Total des ressources,244.35
2007,Yogourt,Production,243.87
2007,Yogourt,Importations,0.48
2007,Yogourt,Total utilisations,244.35
2007,Yogourt,Disparition intérieure exprimée,243.38
2007,Yogourt,Exportations,0.97
2007,Poulet,Total des ressources,1209.4
2007,Poulet,Stocks au début,28.22
2007,Poulet,Production,1006.52
2007,Poulet,Importations,174.66
2007,Poulet,Total utilisations,1172.85
2007,Poulet,Disparition intérieure exprimée,1019.24
2007,Poulet,Exportations,153.6
2007,Poulet,Stocks à la fin,36.55
2007,Poule à bouillir,Total des ressources,87.81
2007,Poule à bouillir,Stocks au début,0.95
2007,Poule à bouillir,Production,24.45
2007,Poule à bouillir,Importations,62.42
2007,Poule à bouillir,Total utilisations,86.36
2007,Poule à bouillir,Disparition intérieure exprimée,69.56
2007,Poule à bouillir,Exportations,16.81
2007,Poule à bouillir,Stocks à la fin,1.45
2007,Poulet et poule à bouillir total,Total des ressources,1297.21
2007,Poulet et poule à bouillir total,Stocks au début,29.16
2007,Poulet et poule à bouillir total,Production,1030.97
2007,Poulet et poule à bouillir total,Importations,237.08
2007,Poulet et poule à bouillir total,Total utilisations,1259.21
2007,Poulet et poule à bouillir total,Disparition intérieure exprimée,1088.8
